"id_assignment","id_job_type","service_date","pitch","sandbags","created_by","updated_by","tarp_situation","plywoods","s2x4x8","s2x4x12","s2x4x16","job_info"
"29766","1","2022-2-10","4/12","12","73","73",,,,,,"we've place the tarp where the inspector told us to."
"29772","1","2022-2-10","6/12","22","73","73",,,,,,"Tiene mucho daño en la parte de adentro por causa del fuego y en la parte de afuera tiene daños grandes en el techo, agujeros y dos ventanas rotas.... Hice la instalacion de 4 pliwood y 4 Maderas de 2x4.. Todos los daños estan cubiertos.."
"29775","1","2022-2-11","4/12","20","73","73",,,,,,
"29746","2","2022-2-11","5/12","0","73","73",,,,,,
"29776","1","2022-2-11","6/12","3","73","73",,,,,,
"29779","1","2022-2-11","6/12","31","73","73",,,,,,
"29774","1","2022-2-11","5/12","89","73","73",,,,,,
"29781","1","2022-2-12","5/12","8","73","73",,,,,,"no tiene daños dentro y por fuera le falta chingo cubrí todos los daños"
"29771","2","2022-2-12","5/12","60","73","73",,,,,,
"29782","1","2022-2-12","3/12","50","73","73",,,,,,
"29784","1","2022-2-13","3/12","47","73","73",,,,,,"2 andares"
"29789","1","2022-2-15","6/12","0","73","73",,,,,,"En la parte de adentro cuando cae la lluvia el agua entra x la chiminea, por la parte de afuera la chiminea no tiene la capa de proteccion es x eso que el agua entra, cubri el area de los daños"
"29780","2","2022-2-15","3/12","0","73","73",,,,,,"we just did the inspection. removed the tarp and put it back."
"29759","1","2022-2-15","5/12","42","73","73",,,,,,"Tarp was in a very bad condition, once we moved it start to decompose on the places where the ridge caps were."
"29777","1","2022-2-15","4/12","32","73","73",,,,,,
"29790","1","2022-2-15","6/12","50","73","73",,,,,,"Tiene liqueos en la parte de adentro, en un cuarto y un baño, cubri todos los daños de la parte de afuera los chingos faltantes todo esta cubierto"
"29791","4","2022-2-16",,"75","73","73",,,,,,
"29793","1","2022-2-16","5/12","33","73","73",,,,,,
"29794","4","2022-2-16",,"26","73","73",,,,,,
"29795","2","2022-2-17","5/12","25","73","73",,,,,,
"29796","1","2022-2-17","5/12","18","73","73",,,,,,
"29801","1","2022-2-17","6/12","24","73","73",,,,,,
"29798","1","2022-2-17","6/12","28","73","73",,,,,,"No tiene daños en la parte de adentro y por la parte de afuera tiene dos areas con chingos faltantes en la parte de atras y en la parte del frente, todo esta cubierto"
"29788","1","2022-2-18","4/12","0","73","73",,,,,,"No tiene daños en la parte de adentro y en la parte de afuera el arbol no daño el techo no tiene chingos faltantes solo una ventila la cual ya esta cubierto con tarp.  Reporte del arbol. 30 pies de tronco largo y 20 pies de Rama mas el grosor es de 16 pulgadas"
"29799","1","2022-2-18","7/12","3","73","73",,,,,,"No tiene mas liqueos en la parte de adentro y en la parte de afuera tiene chingos faltantes, removi el tarp anterior parque ya estaba dañado junto con las arenas e instale un Nuevo tarp todo esta cubierto"
"29802","1","2022-2-18","6/12","4","73","73",,,,,,"Tiene daños en la parte interior ya había tarp instalado los dos 20x30 solo cambie todas las Arenas porque ya estaban dañadas, el nuevo tarp que instale uno de 7x10 es en el area de la véntiladora de aire ya está cubierto el nuevo liqueo"
"29804","1","2022-2-18","8/12","35","73","73",,,,,,"Tiene daño grande en la sala en la parte de atras, afuera tiene daño en todo el area plana de atras, cubri todos los daños"
"29800","1","2022-2-18","5/12","122","73","73",,,,,,"no se le ven daños fuera"
"29806","1","2022-2-18","9/12","44","73","73",,,,,,"Tiene muchos chingos faltantes en el techo tiene huecos también en la ventilación instale un nuevo tarp,todo esta cubierto"
"29808","1","2022-2-19","6/12","43","73","73",,,,,,"No tiene daños en la parte de adentro y en la parte de afuera tiene daños de chingos faltantes en diferentes áreas, removí los tarp anteriores y realize el cambio de las arenas he instale 3 tarps nuevos como lo habían pedido, todo esta cubierto"
"29809","1","2022-2-19","14/12","22","73","73",,,,,,"Tiene tres liqueos en la parte de adentro y en la parte de afuera no tiene chingos faltantes ni agujeros el problema está en el área de la ventiladora en la parte de atrás, cubrí todos los daños"
"29787","2","2022-2-21","8/12","0","73","73",,,,,,
"29788","11","2022-2-18",,,"73","73",,,,,,"No tiene daños en la parte de adentro y en la parte de afuera el arbol no daño el techo no tiene chingos faltantes solo una ventila la cual ya esta cubierto con tarp. Reporte del arbol. 30 pies de tronco largo y 20 pies de Rama mas el grosor es de 16 pulgadas.
We hauled the debris alway."
"29807","2","2022-2-21","3/12","12","73","73",,,,,,
"29792","2","2022-2-22","6/12","23","73","73",,,,,,"inspeção realizada.
retirada e reposição da mesma lona.
sem alteração de lona!"
"29817","3","2022-2-22","6/12","0","73","73",,,,,,"Los tarps tienen una instalación perfecta solo hicimos lo que fue limpieza de arena en el chingo y asegurar unas arenas, lo demás esta perfecto"
"29819","1","2022-2-23","6/12","31","73","73",,,,,,
"29797","2","2022-2-23","4/12","0","73","73",,,,,,"tarp installed in perfect condition.All done."
"29823","4","2022-2-23",,"45","73","73",,,,,,
"29822","1","2022-2-23","3/12","53","73","73",,,,,,
"29825","1","2022-2-24","4/12","50","73","73",,,,,,"Tiene daños en la parte de adentro en el área de la cosina y en dos casas pequeñas en la parte de atrás las cuales son las más dañadas con huecos en techo, en el área de la cosina en la parte de arriba cubrí todos los daños al igual en la parte de atrás todo está cubierto.
Homeowner showed leaks inside the house, kitchen area and cover to house sheds (2) in the back of the property that had holes on the roof."
"29818","7","2022-2-25",,,"73","73",,,,,,"all done"
"29778","1","2022-2-25","3/12","28","73","73",,,,,,
"29826","1","2022-2-25","5/12","21","73","73",,,,,,"por dentro no tiene daños y por fuera le faltan tejas y tiene huecos"
"29813","2","2022-2-28","0/12","16","73","73",,,,,,"tenía barios huecos la lona y instalé una nueva"
"29824","4","2022-3-1",,"87","73","73",,,,,,
"29830","1","2022-3-1","9/12","24","73","73",,,,,,"Tiene daños en la parte de adentro en el área de la cosina y el baño, en la parte de afuera removí un tarp azul que ya estaba dañado e instalé uno de los nuestros, la casa tiene daños de chingos faltantes alrededor de las ventiladoras y la chiminea, cubrí todos los daños"
"29832","1","2022-3-2","11/12","25","73","73",,,,,,"Tiene daños en la parte de adentro en el cuarto de la segunda planta en la parte de atrás y en otro cuarto de enfrente en la planta de abajo, en la parte de afuera tiene láminas levantadas y problemas en chimenea y en ventila, todo está cubierto"
"29833","1","2022-3-2","5/12","87","73","73",,,,,,"the roof was being redone so we covered again to prevent any water intrusion.All done."
"29831","7","2022-3-4",,,"73","73",,,,,,
"29827","7","2022-3-4",,,"73","73",,,,,,"we were there 9:50 am to 12:42 pm.All done."
"29839","1","2022-3-4","4/12","30","73","73",,,,,,"old tarp replaced.All secured,all done."
"29840","4","2022-3-4",,"87","73","73",,,,,,
"29842","3","2022-3-4","12/12","8","73","73","4",,,,,"El tarp instalado anteriormente está en perfectas condiciones, nos tocó instalar un nuevo tarp de 10 x 15 feet en el liqueo que no estaba cubierto ya todo tiene tarp no hay más liqueos. The previous tarp was in perfect condition. We had to installed a new tarp 10x15 where the leak was and not previously covered."
"29843","1","2022-3-7","3/12","38","73","73",,,,,,"solar panel"
"29845","1","2022-3-7","6/12","62","73","73",,,,,,
"29847","1","2022-3-7","5/12","65","73","73",,,,,,"1- mancha no teto da sala detestar 
2- macha no teto do banheiro da suíte"
"29836","1","2022-3-8","4/12","48","73","73",,,,,,"por fuera no se le ven daños cubrí el area de los daños"
"29844","2","2022-3-8","5/12","34","73","73",,,,,,"remoção de tarp pregado com pregos.
Para inspeção com engenheiro, e instalação de tarp nova de 35x28
Removed nailed down tarp, installed a new 35x28"
"29838","7","2022-3-8",,,"73","73",,,,,,
"29837","2","2022-3-8","5/12","0","73","73","1",,,,,
"29850","1","2022-3-8","6/12","50","73","73",,,,,,"La casa en la parte de afuera tiene muchos daños(chingos faltantes)en todo el techo,en este trabajo removí el tarp azul que ya estaba dañado he instalé nuevos tarps,toda el área de los daños está cubierto"
"29851","1","2022-3-9","5/12","42","73","73",,,,,,
"29852","1","2022-3-9","3/12","18","73","73",,,,,,"no se le ven daños fuera cubrí el área de los daños daños"
"29859","3","2022-3-9","5/12","0","73","73",,,,,,"El problema era en la paipa que parece que no quedo bien puesto el teipe creo ya haberlo solucionado"
"29860","1","2022-3-10","2/12","28","73","73",,,,,,"reparo em teto em zona com reclamações, (suíte) e mais isolamento com tarp em área com danos relevantes."
"29857","1","2022-3-10","6/12","18","73","73",,,,,,"no tiene daños dentro y por fuera le falta chingo cubrí todos los daños"
"29855","1","2022-3-10","3/12","11","73","73",,,,,,
"29858","1","2022-3-10","2/12","16","73","73",,,,,,
"29861","1","2022-3-10","5/12","27","73","73",,,,,,"reparo com roof tarp localizado no quarto (2) onde o cliente reporto apenas mofo e marcas no mesmo, também foi encontrado dano (bruraco) no roof da garagem, onde não teve reclamação de líquen ou mofo(sem fotos da garagem)."
"29862","1","2022-3-10","6/12","8","73","73",,,,,,"small “hole” by missing shingles already patched but still leaking as shown on inside pictures.All done."
"29866","1","2022-3-10","6/12","39","73","73",,,,,,"looking inside we took picture from where she showed us a video recording the water dripping from there.Once on the roof we realized that the screws that hold the solar panels were loosing leaving a small hole on that.It was above from where we took the pictures.Secrion covered.All done."
"29865","1","2022-3-10","4/12","36","73","73",,,,,,"retarp com reparo de roof na sala (florida room ) cliente reclama de líquen em toda a sala.
obs: dano considerado grande inside."
"29867","3","2022-3-10","5/12","6","73","73",,,,,,"tiene un pedacito de la lona machucada en el lugar donde está entrando el agua le puse un pedazo encima para evitar que siga entrando"
"29869","1","2022-3-10",,"40","73","73",,,,,,"water coming in junction btw the flat roof and the shingle roof and also the flat roof is in a bad shape."
"29871","1","2022-3-11","6/12","19","73","73",,,,,,"La casa tiene líqueo en la parte de adentro en el área de la cocina y por la parte de afuera se pueden ver perfectamente los daños(chingos faltantes) cubrí toda el área de los daños"
"29872","1","2022-3-11","3/12","26","73","73",,,,,,
"29870","1","2022-3-11","4/12","65","73","73",,,,,,"cliente reclama de vários líquen na casa em vários ambientes 
quarto 1, quarto 2, suíte, sala de estar, banheiro da suíte, closet da suíte, closest 2 e também relata líquen em dias de chuva forte no meio da casa de lado há lado...como pode ser notado pelas fotos. (rachadura no teto inside)."
"29879","1","2022-3-11","5/12","24","73","73",,,,,,"por dentro tiene marcas de agua y por fuera tejas partidas cubrí todos los daños"
"29880","1","2022-3-12","3/12","19","73","73",,,,,,
"29878","1","2022-3-12","7/12","15","73","73",,,,,,"líquen pela chaminé, localizado na sala."
"29884","3","2022-3-12","5/12","11","73","73",,,,,,
"29882","1","2022-3-12","7/12","40","73","73",,,,,,"cliente relata líquen em quarto ( escritório). apenas 1 observação."
"29886","1","2022-3-12","5/12","29","73","73",,,,,,"tarp was very bad. We removed and dispose the old one., HO ASK US TO INSTALL THE TARP AT THE SAME PLACE THE PREVIOUS TARP WAS, roof in a very bad shape"
"29887","1","2022-3-12","6/12","18","73","73",,,,,,"por fuera no se le ven daños cubrí el área de los daños. No visible damage on the roof."
"29903","3","2022-3-12","5/12","2","73","73",,,,,,"El reparo solo fue de unas arenas que se movieron, utilizó el mismo tarp porque no está dañado, ya todo está perfecto de nuevo"
"29883","1","2022-3-12","6/12","68","73","73",,,,,,"cliente não relata líquen,mofo ou manchas inside.
não tiramos fotos inside.
teto com muitos danos causados pela tempestade, causando danos buraco no teto e ausência de Chingo em vários lugares."
"29900","1","2022-3-13","6/12","6","73","73",,,,,,"No tiene daños en la parte de adentro y en la parte de afuera si se observan daños(chingos faltantes) cubrí toda el área de los daños"
"29897","1","2022-11-13","5/12","24","73","73",,,,,,
"29896","1","2022-3-13","2/12","18","73","73",,,,,,
"29904","3","2022-3-13","4/12","6","73","73","4",,,,,"cambie la lona porque ya tenía huecos. Changed to a new tarp because it had holes."
"29902","1","2022-3-13","3/12","58","73","73",,,,,,"tree hit the metal roof, a lot of damage and holes, we installed 7 plywoods in order to cover the holes."
"29901","3","2022-3-13","12/12","12","73","73",,,,,,"we remove and put 2 new Tarps. h.o told us that the left side and  middle tarp was damaged and leaking again."
"29906","3","2022-3-13","6/12","5","73","73",,,,,,"Todos los daños ya estaban cubiertos con el tarp anterior solo usé un nuevo tarp de 10x15 en un agujero que tiene la casa por el lado, todo está cubierto"
"29899","1","2022-3-13","3/12","22","73","73",,,,,,"1 branch 16inches / 20 feet long canopy 30 feet. we cut clean and hauled all the debris. took us 5 hours 2 guys."
"29905","3","2022-3-13",,"8","73","73","3",,,,,"H.o told us that the back sandbags are damaged. We changed. No leaking."
"29888","1","2022-3-20",,"19","73","73",,,,,,"A a tree felt over the roof . We remove and cover around the damaged area."
"29888","11","2022-3-20",,,"73","73",,,,,,"Tree: 45ft length x 13 inches diameter x no canopy. We cut , clean and haul all debris. 1 load. 2 worker 3 hrs."
"29876","1","2022-3-11",,"17","73","73",,,,,,"Ridge cap with missing shingles"
"29889","1","2022-3-13",,"17","73","73",,,,,,"A tree felt over the roof"
"29889","11","2022-3-13",,,"73","73",,,,,,"Tree: 45ft length x 13 inches diameter x no canopy. We cut , clean and haul all debris. 1 load. 2 worker 3 hrs."
"29881","1","2022-3-14","5/12","29","73","73",,,,,,
"29899","11","2022-3-13",,,"73","73",,,,,,"1 branch 16inches / 20 feet long canopy 30 feet. we cut clean and hauled all the debris. took us 5 hours 2 guys."
"29907","1","2022-3-14","7/12","43","73","73",,,,,,"leaking in the division between the garage and hallway.All covered all done."
"29909","1","2022-3-14","5/12","51","73","73",,,,,,
"29910","1","2022-3-14","5/12","72","73","73",,,,,,"tree felt over the roof , h.o told us that her neighbor install a tarp. the pre tarp is not proper installled . we needed to cover over  the readge. and around flat area."
"29916","1","2022-3-14","5/12","14","73","73",,,,,,"no leak inside. a branch felt over the roof we cover around damaged area"
"29918","1","2022-3-14","4/12","16","73","73",,,,,,"por fuera no se le ven daños cubrí el área de los daños"
"29917","1","2022-3-15","5/12","11","73","73",,,,,,"no leaks inside, we cover around the damaged area."
"29908","1","2022-3-15","2/12","13","73","73",,,,,,
"29911","1","2022-3-15","5/12","12","73","73",,,,,,"no tiene daños en la parte de adentro, en la parte de afuera cayó una rama la cual hizo un hueco en el techo, el árbol ya había sido removido solo instalamos el tarp, toda el área de los daños está cubierto. No interior damage, a tree limb fell and made a hole on the roof. The tree was already removed, we only installed the tarp."
"29912","1","2022-3-15","6/12","35","73","73",,,,,,
"29919","1","2022-3-15","5/12","18","73","73",,,,,,"h.o not in home spoke with Ana in office she get aprovado for we cover the back area damaged."
"29924","3","2022-3-15","5/12","4","73","73",,,,,,"El tarp anterior estaba dañado se movió con el viento lo removí e instalé un nuevo tarp, todo esta cubierto"
"29914","1","2022-3-15","5/12","17","73","73",,,,,,"h.o show leak in living room near the windows an show some spots that was dripping water. we cover around the proper area over the roof."
"29928","1","2022-3-15","3/12","0","73","73",,,,,,"this job was just a tarp repair, 4 woods strips fell down and we just roll again and put the sandbags."
"29926","1","2022-3-15","6/12","18","73","73",,,,,,"a tree felt over the roof ."
"29930","1","2022-3-15","6/12","18","73","73",,,,,,"fuera no se le ven daños cubrí el del daño"
"29933","1","2022-3-15","4/12","25","73","73",,,,,,"a hole due to a tree, we had to cover from the ridge."
"29936","1","2022-3-16","4/12","18","73","73",,,,,,
"29923","1","2022-3-15","3/12","35","73","73",,,,,,"árvore: 30 de longo
             25 1/2 de largura 
não tinha ramas
25.5"" Diameter x 30 ft long no canopy"
"29927","1","2022-3-16",,"10","73","73",,,,,,"A branch hang over the shed and did some holes. I spoke with Michelle in the office and she don’t allow us to remove the branch. We install a tarp under the branch."
"29941","1","2022-3-16","7/12","31","73","73",,,,,,"el tarp anterior que ya estaba dañado lo removí e instalé un nuevo tarp y también hice el cambio de todas las arenas porque ya estaban rotas, todos los daños están cubiertos.
Re-tarp, old tarp was deteriorated and sandbags were damaged as well."
"29943","1","2022-3-16","5/12","24","73","73",,,,,,""
"29934","1","2022-3-16","6/12","18","73","73",,,,,,"árvore: 60 pés 
             17 1/2 inches de tronco 
             20 pés de rama"
"29929","1","2022-3-16","2/12","19","73","73",,,,,,"very old roof, hard to precise where is the water coming from, could be the missing shingle, vent or chimney"
"29934","11","2022-3-16",,,"73","73",,,,,,"árvore: 60 pés 17 1/2 inches de tronco 20 pés de rama. 60ft long, 17.5 diameter, 20ft canopy. 2 workers x 5hrs. 1load of debris"
"29937","1","2022-3-16","3/12","61","73","73",,,,,,"3-2x4x16
1-2x4x10
30mins with 2x4s
9 plywoods"
"29942","1","2022-3-16","5/12","43","73","73",,,,,,
"29945","1","2022-3-16","4/12","18","73","73",,,,,,
"29946","1","2022-3-16","4/12","34","73","73",,,,,,"cubrí donde el dueño me pidió"
"29947","1","2022-3-16","6/12","24","73","73",,,,,,"no visual damage but the leak was under The Valley"
"29938","1","2022-3-16","5/12","28","73","73",,,,,,
"29948","1","2022-3-16",,"51","73","73",,,,,,"H.o don’t allow us go inside. She told that already sent all inside pictures  to insurance. She text me the pictures and I added on google drive text prints. She show me the leaks outside and ask us to cover all back the house."
"29950","1","2022-3-17","5/12","25","73","73",,,,,,"h.o not at home. I spoke with him by phone and he confirm by message where install the tarp."
"29915","7","2022-3-17",,,"73","73",,,,,,"ladder assist"
"29935","11","2022-3-16",,,"73","73",,,,,,"Large branch: 50ft length x 11 inches diameter x 25ft canopy
1 small pine tree 15ft x 1ft diameter x canopy 10ft 
4 hrs 3 workers. No damage at the roof. We check the shed and flat roof and no damage. No tarp needed"
"29940","2","2022-3-17","7/12","0","73","73","1",,,,,
"29952","1","2022-3-17","4/12","32","73","73",,,,,,"h.o told us that a roofer company came and did a report that the roof have damage around the pipes and vents in the left side of the house. she don’t allow us go inside"
"29864","2","2022-3-17","3/12","24","73","73",,,,,,
"29949","1","2022-3-17","6/12","3","73","73",,,,,,"o tarp anterior está perfecto lo qué pasó es que el viento lo movió 
hice el arreglo del tarp y lo aseguré con mas arenas, ya todo está listo el tarp ya está arreglado"
"29939","2","2022-3-17","7/12","0","73","73","1",,,,,
"29958","1","2022-3-17","4/12","33","73","73",,,,,,
"29957","1","2022-3-17","0/12","0","73","73",,,,,,"No hice nada en el techo, solamente cubrí el área donde pueden entrar personas, ya todo está cubierto
Los materiales que use fueron:
3 hojas de plywood 
3 maderas de 2x4x10"
"29954","1","2022-3-18","3/12","21","73","73",,,,,,
"29960","1","2022-3-18","4/12","17","73","73",,,,,,"ceiling collapsed. soft spots we didn’t clean me the leafs over the roof cause is too danger too collapse the plywood."
"29944","2","2022-3-18","3/12","0","73","73",,,,,,
"29921","1","2022-3-15",,"53","73","73",,,,,,"Roof was very damaged due to 2 trees that felt over it,.
10 sheets of plywood.
4 units of 2x4x16
6 units of 2x4x12"
"29921","11","2022-3-15",,,"73","73",,,,,,"03/15/22 we were 4 guys for 2 hours, we cleaned the path for the craine that was coming next day.
03/16/22 craine came but culd not get inside property, ground made of clay, craine was to heavy.
03/17/22 we were 4 guys 6 hours, we had to remove 2 trees from the attic, it was a sloow process, we did with labor because the craine could not get there.
03/18/22 we we 6 guys 4 hours to clean, remove and haul all the debris.
tree 1 - 17 inches trunk - 28 feet long 35 feet canopy.
tree 2 - 17 inches trubk - 22 feet long 35 feet canopy.
we used our bobcat for 2 hours.
we used our wood chipper for 2 hours.
we hauled 4 full loads.
4 reciepts from landfield at folder google drive."
"29963","1","2022-3-18","3/12","47","73","73",,,,,,"flat area and pipeline damaged. we ask h.o if pipeline are heat and he told us that is a ac pipeline. we cover and make a way to the water go out the roof ."
"29956","1","2022-3-18","8/12","51","73","73",,,,,,"La casa tiene daños en la parte de adentro en la entrada de la puerta y el área de la cocina y en la parte de afuera tenía dos tarps los cuales los removí para instalar el nuevo tarp, tiene daños de chingos faltantes en el techo
instalé nuevo tarp en todos los daños, ya todo está cubierto"
"29964","1","2022-3-18","0/12","55","73","73",,,,,,
"29955","1","2022-3-18","7/12","68","73","73",,,,,,"en la parte de adentro tiene daños en toda la casa,cuartos, baños, sala y en la parte de afuera se pueden ver los daños de chingo faltante, cubrí toda el área de los daños ya todo está cubierto,
también removí un tarp azul que estaba instalado anteriormente"
"29961","11","2022-3-19",,,"73","73",,,,,,"remoção de árvores (2) troncos caído sobre o teto da casa.
não foi feito alteração do Tarp instalado.
o dono não se encontrava na casa! autorizando de modo remoto (interfone).
sendo assim não tiramos fotos do interior da casa!
1 - branch Trunk 13 inches - 23 feet long - canopy 10 feet.
2 - branch Trunk 11 inches - 35 feet long - no canopy.
2 guys 2 hours - we hauled the debris away.
1 load"
"29970","1","2022-3-19","8/12","39","73","73",,,,,,"no tiene daños dentro y por fuera le falta chingo"
"29972","1","2022-3-19","4/12","32","73","73",,,,,,
"29969","7","2022-3-21",,,"73","73",,,,,,"all done."
"29959","7","2022-3-21",,,"73","73",,,,,,"ladder assist to the engineers. 2 story home"
"29973","1","2022-3-21","7/12","27","73","73",,,,,,
"29962","7","2022-3-22",,,"73","73",,,,,,
"29981","4","2022-3-22",,"26","73","73",,,,,,
"29979","1","2022-3-22","7/12","39","73","73",,,,,,"Tiene varios liqueos en la parte de adentro en el área de los baños, closet y en la sala 
en la parte de afuera tiene clavos visibles sobre el chingo y el agua entra x la ventiladora, el area de los daños ya está cubierto"
"29977","2","2022-3-22","4/12","0","73","73",,,,,,
"29983","1","2022-3-22","3/12","24","73","73",,,,,,"retire la lona vieja porque el cliente me lo pidió y instale nueva tapando también la cosína"
"29982","1","2022-3-22","2/12","27","73","73",,,,,,"cliente não permitiu acesso ao interior da casa, porém reclama de líquen pequeno localizado na entrada da casa onde estava o Tarp (azul) instalado."
"29984","1","2022-3-22","4/12","18","73","73",,,,,,
"29985","1","2022-3-22","6/12","24","73","73",,,,,,"en la parte de adentro solo tiene el agujero de lo que es la ventiladora no tiene liqueos de agua ni marcas en el cielo,
en la parte de afuera removí un tarp anterior que ya estaba dañado x el viento e instalé un nuevo tarp, en lo que es los daños del techo tiene chingos faltantes en varias áreas y el agujero de la ventiladora, ya todos los daños están cubiertos"
"29966","1","2022-3-22","2/12","65","73","73",,,,,,"utilice cuatro 2x4 10 FT  

utilice 9 planchas de pleibos"
"29988","1","2022-3-23","7/12","24","73","73",,,,,,"cliente não reclama de líquen no interior,
(sem fotos).
feita instalação de Tarp em local danificado ! (outside)"
"29989","2","2022-3-23","7/12","0","73","73","1",,,,,
"29994","1","2022-3-23","4/12","66","73","73",,,,,,"tiene daños en n la parte de adentro si ; en la parte de afuera tiene chingos faltantes y un hueco de la ventiladora, cubrí todos los daños ya todo está cubierto"
"29975","2","2022-3-23","5/12","0","73","73",,,,,,
"29995","1","2022-3-23","7/12","8","73","73",,,,,,"en la parte de adentro se observa el hueco que tiene el techo
en el techo tiene un pequeño hueco el cual ya está cubierto con el tarp para que el agua no entre"
"29992","1","2022-3-23","4/12","31","73","73",,,,,,"no tiene daños en la parte de adentro y en la parte de afuera se pueden ver todos los daños de chingos faltantes y la capa de la ventiladora que se la llevó el viento
ya todo está cubierto"
"30001","1","2022-3-23","7/12","13","73","73",,,,,,"no tiene daños en la parte de adentro y en la parte de afuera tiene un hueco el cual cayó una pieza de madera y rompió el chingo y el plywood 
ya todo está cubierto"
"29998","1","2022-3-23","6/12","34","73","73",,,,,,"install Tarp em área Danificada"
"29993","1","2022-3-23","5/12","24","73","73",,,,,,"el daño de la parte de adentro es el agujero que tiene en el techo
en la parte de afuera tiene chingos faltantes y un agujero en el plywood
ya todo está cubierto"
"30004","1","2022-3-24","6/12","30","73","73",,,,,,"nada tiene daños dentro y por fuera le falta chingo cubrí todos los daños"
"29997","1","2022-3-24","6/12","50","73","73",,,,,,"no tiene daños en la parte de adentro 
en la parte de afuera tiene daños de chingos faltantes y unos pequeños agujeros 
ya todos los daños están cubiertos"
"29999","2","2022-3-24","5/12","24","73","73",,,,,,
"30009","1","2022-3-24","7/12","16","73","73",,,,,,"la lona estaba rota y una gran parte en el pisó la retire e instale una nueva"
"7216","11","2021-10-9",,,"73","73",,,,,,
"30006","1","2022-3-24","5/12","42","73","73",,,,,,"cliente com infiltração, mofo e líquen no quarto dos fundos da casa e ao lado, na cozinha."
"30007","1","2022-3-24","4/12","20","73","73",,,,,,
"30011","1","2022-3-24","5/12","48","73","73",,,,,,"cliente reclama de líquen no quarto e também no sótão.

TARP SIZE REDUCED TO 25 X 41 PER NADAL AS WE RECEIVED A REJECTION"
"30010","1","2022-3-25","6/12","16","73","73",,,,,,
"30003","1","2022-3-25","5/12","28","73","73",,,,,,
"29986","2","2022-3-25","4/12","55","73","73","2",,,,,"WE found wood strips nailed in the flat portion of the roof, kyle spoke with the adjuster and explained the the entire black sloop had to be covered to avoid further water intrusion since the flat was damaged from the previous company that got the tarp installed."
"30014","1","2022-3-25","8/12","23","73","73",,,,,,"tenía daño en la parte de adentro pero ya estaba seco el liqueo y en la parte de arriba el agua entra en una reparación que hicieron de chingo,
el área de los daños ya está cubierto"
"30008","2","2022-3-25","2/12","0","73","73",,,,,,
"30020","1","2022-3-26","0/12","0","73","73",,,,,,"no tiene daños en la parte de adentro tampoco tiene daños en el techo solamente tiene daños en la parte de enfrente en la ventana derecha, le hace falta piezas de siding y un hueco en el pliwood, ya todo está cubierto"
"30019","1","2022-3-26","1/12","57","73","73",,,,,,"no tiene daños dentro y por fuera tiene huecos todo el techo cubrí todos los daños"
"30021","1","2022-3-26","8/12","15","73","73",,,,,,"el daño de la parte de adentro está en el attic una pieza de madera atravesó el techo
en la parte de afuera se ve la pieza de madera incrustada en el chingo y plywood 
ya todo está cubierto"
"30016","1","2022-3-26","5/12","42","73","73",,,,,,"en la parte de adentro el dueño de la casa no dio permiso para entrar a tomar las fotos,  
en la parte de afuera toda la casa tiene daños de chingos faltantes y un hueco de la capa de protección de la ventiladora,
ya toda el área dañada está cubierto"
"29967","7","2022-3-28",,,"73","73",,,,,,
"29931","2","2022-3-28","7/12","0","73","73",,,,,,
"29980","7","2022-3-28",,,"73","73",,,,,,
"30023","1","2022-3-28","4/12","16","73","73",,,,,,
"30027","1","2022-3-28","2/12","36","73","73",,,,,,"tiene daños en la parte de adentro en el segundo piso del área del garage
en la parte de afuera se pueden ver exactamente los daños, las láminas de metal levantadas x el viento las cuales las acomodamos y las aseguramos con tornillos, una puerta que estaba caída la asegure con tornillos, también tiene huecos en el techo en los cuales instalé dos hojas de plywood,
ya todos los daños están cubiertos

materiales que usé:
dos hojas de plywood"
"30018","4","2022-3-28",,"40","73","73",,,,,,
"30032","1","2022-3-29","2/12","27","73","73",,,,,,"la casa tiene daños en el área de almacenamiento en la parte de atrás, se pueden ver los daños en la parte de adentro,en la parte de afuera tiene chingos faltantes y huecos en el plywood de las paredes
ya todo está cubierto"
"30025","1","2022-3-29","4/12","18","73","73",,,,,,"cliente reclama de goteira na sala, sem marcas internas.
visualizando apenas 1 telha quebrada.
EU QUEBREI 2 telhas."
"30035","1","2022-3-29","0/12","0","73","73",,,,,,"el daño de la parte de adentro está en la cosina en el lavavajillas se puede ver la pieza de madera que atraviesa la pared
en la parte de afuera se ve el daño la pieza de madera incrustada en la pared y las piezas de siding quebradas,
hice la instalación de
1 hoja dé plywood 
ya todos los daños están cubiertos"
"30036","1","2022-3-29","3/12","31","73","73",,,,,,
"30037","3","2022-3-29","2/12","0","73","73",,,,,,"la pieza pequeña de tarp que cubría el hueco fue movida x el viento
ahora instalé 1/2 hoja de plywood, ya todo está cubierto"
"30041","3","2022-3-30","5/12","4","73","73",,,,,,"no se cayó ni una arena los palos se habían quebrado entonces los cambiamos y aseguramos la lona con más arena 
ya está listo"
"30038","1","2022-3-30","3/12","25","73","73",,,,,,"no tiene daños dentro"
"30033","1","2022-3-30","5/12","80","73","73",,,,,,"cliente reclama de líquen na parte de trás da casa de todos ambientes. (lado a lado), seguindo a parede traseira da casa e 2 banheiros que ficam localizado na área (centro-lateral).
The client complained of leaks in the back of the house (side to side). The back wall along with two bathrooms located in the middle of the house."
"30039","1","2022-3-30","2/12","59","73","73",,,,,,"no tiene daños dentro"
