"id","referral_type_id","company_entity","company_fictitions","street","city","state","zipcode","main_contact","email","created_at","updated_at"
"492","1","Authorized Services, LLC","Authorized Services, LLC","121 Triple Diamond Blvd Unit 4","Nokomis","FL","34275","Dreama or Jen","authorizedservicesfla@gmail.com","2022-3-18 12:17:59","2022-4-8 15:17:14"
"493","1","Polar Bear Industries","Top Quality Roofing & Restoration","800 West Shore Dr.,","Ochlocknee","GA","31773","(Kevin) or Erik his First Name","ekmdesigns@yahoo.com","2022-3-23 18:42:41","2022-4-8 15:25:14"
"494","10","Gallagher Lutgert Fort Myers","Gallagher Lutgert  Fort Myers","12660 World Plaza Lane, Bldg 73","Fort Myers","FL","33907","Mariely Maldonado","mariely_maldonado@ajg.com","2022-3-25 13:17:22","2022-4-8 15:18:13"
"495","10","Great Florida - James Smith","Great Florida - James Smith","5465 Pine Island Rd Suite 1b","Bookelia","FL","33922","James Smith","james.smith@greatflorida.com","2022-3-25 14:32:48","2022-4-8 15:21:38"
"496","2","SageSure","SageSure",,,,,,,"2022-3-31 14:27:01","2022-5-23 14:33:26"
"497","2","American Modern Insurance","American Modern Insurance",,,,,,,"2022-4-1 11:07:30","2022-4-1 11:07:30"
"498","1","APEX DISASTER SPECIALISTS  & APEX CUSTOM BUILDERS","APEX DISASTER SPECIALISTS  & APEX CUSTOM BUILDERS","15167 US Hwy 331 BR Ste A","Freeport","FL","32439","NICK WATSON - BOOKKEPER","nwatson@apexisthere.com","2022-4-8 15:04:20","2022-4-8 15:16:47"
"499","1","Sinclair Construction","Sinclair Construction","3904 Whitehead Blvd.,","Panama City","FL","32404","(727) 389-6353","taylor@sinclairconstruction.com","2022-4-13 10:44:00","2022-4-29 09:54:31"
"500","1","Ericas Plumbing Restoration Services Boca Raton","Ericas Plumbling  Restoration Services Boca Raton","100 NW 11th Street - SUITE C","Boca Raton","FL","33432","Tiffany","getservice@ericasplumbing.com","2022-4-14 15:27:08","2022-6-7 12:26:19"
"501","3","Anthony C. Leonard Roofing","Anthony C. Leonard Roofing","99 S McCall Rd","Englewood","FL","34223","Marie Stone","help@anthonycleonardroofing.com","2022-4-22 09:21:33","2022-5-18 20:58:01"
"502","10","Chapman Insurance Group Port Charlotte","Chapman Insurance Group Port Charlotte","2455 Tamiami Trail","Port Charlotte","FL","33952-3921","Brian Chapman","brian@cigflorida.com","2022-4-22 09:27:34","2022-5-18 20:58:29"
"503","1","Blackmon Mooring / BMS CAT","Blackmon Mooring / BMS CAT","9208 Palm River Rd","Tampa","FL","33619","Corey Gipson - Construction Manager","cgipson@bmsmanagement.com","2022-4-22 09:50:02","2022-5-18 20:58:18"
"504","1","The Mold Pros (TMP)","The Mold Pros (TMP)","12940 Express Ct #6","Fort Myers","FL","33913","Michelle McCloud, John Bohde - Owner","michelle@themoldpros.com","2022-4-22 10:19:51","2022-5-18 20:59:37"
"505","1","DRIRITE","DRIRITE","11841 US - 41 South","Gibsonton","FL","33534","Donna - OM,  Mike -Owner","mike@driritetampa.com","2022-4-22 11:04:47","2022-5-18 20:58:47"
"506","1","ServiceMaster by Wright","ServiceMaster by Wright","6451 Arc Way","Fort Myers","FL","33966","(941) 356-9201","gmedeiros@svmaster.net","2022-4-22 11:38:10","2022-5-18 20:59:20"
"507","1","Servpro  Englewood","Servpro  Englewood","1650 Lantana Ave, unit A","Englewood","Fl","34224","Lisa Helmling","lisah@servproenglewoodplacido.com","2022-4-22 12:25:14","2022-5-18 20:59:26"
"508","1","ITD Restoration","ITD Restoration","1625 SW 1st Way, Suite# C15","Deerfield Beach","FL","333441","(754) 367-151","lenny@itdrestoration.com","2022-5-2 09:39:51","2022-6-7 12:30:30"
"510","1","FIRSTONSITE","FIRSTONSITE","1701 NW 87TH AVE STE 200","DORAL","FL","33172",,,"2022-5-31 10:23:07","2022-5-31 10:23:07"
"511","1","Guarantee Restoration Services of BATON ROUGE, LOUISIANA","Guarantee Restoration Services of BATON ROUGE, LOUISIANA","16248 Perkins Rd.,","Baton Rouge","LA","70810","Lauren / Christie","lauren@guaranteerestoration.net","2022-6-1 14:38:58","2022-6-2 08:46:20"
"512","1","United Fire & Water of BATON ROUGE, LA - A DKI Company","United Fire & Water of BATON ROUGE, LA - A DKI Company","11800 Industriplex Blvd., SUITE 7","Baton Rouge","LA","70809","Lee Comeaux","lee@unitedfireandwater.com","2022-6-1 14:42:41","2022-6-2 08:52:21"
"513","1","Restoration Pros of LAFAYETTE, LA","Restoration Pros of LAFAYETTE, LA","100 JB Rd.,","Lafayette","LA","70506","Kent","kent@doucetservices.com","2022-6-1 14:47:44","2022-6-2 08:51:54"
"514","1","Restoration 1 of LAKE CHARLES, LA","Restoration 1 of LAKE CHARLES, LA","No physical address listed","Lake Charles","LA","70601","Hugh Irwin","hugh.irwin@restoration1.com","2022-6-1 14:50:30","2022-6-2 08:51:49"
"515","1","Continuum Restoration of SCOTT, LA","Continuum Restoration of SCOTT, LA","405 Machine Loop","Scott","LA","70583","Amy Guidry","aguidry@continuumrestoration.com","2022-6-1 14:53:03","2022-6-2 08:45:12"
"516","1","Service Master Elite Cleaning Services of LOUISIANA","Service Master Elite Cleaning Services of LOUISIANA","No physical Address Listed  - Multiple Branches","New Orleans & Metairie","LA","70001","Roof Tarp Dept.","priority@servicemastereliteclean.com","2022-6-1 14:58:27","2022-6-2 08:52:03"
"517","1","Paul Davis Restoration of BATON ROUGE, LA","Paul Davis Restoration of BATON ROUGE, LA","No physical Address Listed","Baton Rouge","LA","70801","Lorna Schittone","Lorna@schittone@pauldavis.com","2022-6-1 15:01:16","2022-6-2 08:46:34"
"518","1","US Restoration, LLC - ABITA SPRINGS, LA","US Restoration, LLC - ABITA SPRINGS, LA","70237 LA-59, SUITE F","Abita Springs","LA","70420","Steve",,"2022-6-1 15:04:21","2022-6-2 08:52:28"
"519","1","Apex Disaster Specialists of LOUISIANA","Apex Disaster Specialists of LOUISIANA","2306 E. Burton Street,","Sulphur","LA","70663","Michelle","michelle@apexdisasterla.com","2022-6-1 15:06:40","2022-6-2 08:44:59"
"520","1","Service Master Restoration and Mitigation by KENNEDY - Louisiana","Service Master Restoration and Mitigation by KENNEDY - Louisiana","15818","Baton Rouge","LA","70817","James",,"2022-6-1 15:09:57","2022-6-2 08:52:09"
"521","1","Guarantee Services of KENNER, LA","Guarantee Services of KENNER, LA","2400 Richland Street,","Kenner","LA","70062","Shannon","shannon@247grs.com","2022-6-1 15:14:51","2022-6-2 08:46:29"
"522","1","Power Pro Remediation of Louisiana","Power Pro Remediation of Louisiana","1795 W Causeway Approach","Mandeville","LA","70471","Joy","office@powerproremediation.com","2022-6-1 15:38:07","2022-6-2 08:46:40"
"523","1","DryMax Water & Fire Restoration of LAFAYETTE, LA","DryMax Water & Fire Restoration of LAFAYETTE, LA","120 Rue Beauregard, Suite 201","Lafayette","LA","70508","Nicole and/or Erin","nicole@drymaxrestoration.com","2022-6-1 15:41:10","2022-6-2 08:45:47"
"524","1","PuroClean Emergency Restoration of COVINGTON, LA","PuroClean Emergency Restoration of COVINGTON, LA","74030 LA-1077 Suite 3","Covington","LA","70434","Caleb","cfitzmorris@puroclean.com","2022-6-1 15:44:39","2022-6-2 08:51:30"
"525","1","Rainbow International of Southeast LOUISIANA","Rainbow International of Southeast LOUISIANA","800 Asbury Dr.,","Mandeville","LA","70471","Lauren","csrsela@rainbow.sela.com","2022-6-1 15:58:21","2022-6-2 08:51:43"
"526","1","Putman Restoration of SHREVEPORT, LA","Putman Restoration of SHREVEPORT, LA","4149 Curtis Ln,","Shreveport","LA","71109","Haynes","info@putmanrestoration.com","2022-6-1 16:01:52","2022-6-2 08:51:37"
"527","1","All Dry Water Damage Experts of METAIRIE, LA","All Dry Water Damage Experts of METAIRIE, LA","529 Labarre Dr.,","Metairie","LA","70001","Paul Leeann","katrinadamage@yahoo.com","2022-6-1 16:10:35","2022-6-2 08:44:20"
"528","1","Sibley Construction of BROUSSARD, LA","Sibley Construction of BROUSSARD, LA","4440 US-90","Broussard","LA","70518","Jason & Beau","jason@sibleyconstruction.com","2022-6-1 16:31:28","2022-6-2 08:46:51"
"529","1","ServPro of LAFAYETTE, LA","ServPro of LAFAYETTE, LA","210 Jacobs Run,","Scott","LA","70583","Carlos Flores","C.Flores@ServPro9254.com","2022-6-1 16:33:46","2022-6-2 08:46:46"
"530","1","Clear Restoration of BATON ROUGE, LA","Clear Restoration of BATON ROUGE, LA","11805 Sun Belt CT.,","Baton Rouge","LA","70809","Alicia","alicia@clearrestore.com","2022-6-1 16:46:53","2022-6-2 08:45:06"
"531","1","Guarantee Restorastion of SCOTT, LA","Guarantee Restorastion of SCOTT, LA","103 Zachary","Scott","LA","70583","Macy","shannon247@grs.com","2022-6-1 16:50:10","2022-6-2 08:46:13"
"532","1","Spectrum cleaning & Restoration","True North Restoration","6360 Corporate Park Circle #8","Fort Myers","FL","33966","Brennen Unnerstall","brennenu@gotruenorthswfl.com","2022-6-1 19:27:22","2022-6-2 08:52:15"
"533","1","PuroClean Certified Restoration Specialist of METAIRIE","PuroClean Certified Restoration Specialist of METAIRIE","2701 Airline Dr., Suite K #141","Metairie","LA","70001",,,"2022-6-2 10:05:48","2022-6-2 15:56:00"
"534","1","DryMax Water & Fire Restoration of Ville Plate, LA","DryMax Water & Fire Restoration of Ville Plate, LA","707 W. Lasalle Street,","Ville Plate","LA","70586","ANDREW","Andrew@drymaxrestoration.com","2022-6-2 10:11:06","2022-6-2 15:55:37"
"535","1","ServPro of Greater Covington & Mandeville, LA","ServPro of Greater Covington & Mandeville, LA","68424 James St.,","Mandeville","LA","70471","RACHEL","rachelf@servproofcovington.com","2022-6-2 11:27:35","2022-6-2 16:10:33"
"536","1","AdvantaClean of Baton Rouge, LA","AdvantaClean of Baton Rouge, LA","11725 Cloverland CT., Suite B","Baton Rouge","LA","70809",,,"2022-6-2 11:44:31","2022-6-2 15:54:57"
"537","1","Mako Restoration of Maurice, LA","Mako Restoration of Maurice, LA","139 W. Etienne Rd.,","Maurice","LA","70555","Keith","keith@makorestoration.com","2022-6-2 11:51:33","2022-6-2 15:55:52"
"538","1","ServPro of Alexandria, LA","ServPro of Alexandria, LA","200 McKeithen Dr.,","Alexandria","LA","71303","Justin Murphy","jmurphy@servproalexandriala.com","2022-6-2 12:41:44","2022-6-2 15:56:15"
"539","1","Service Master Building Services of New Orlerans, LA","Service Master Building Services of New Orlerans, LA","101 Verret Street,","New Orleans","LA","70114","Donna",,"2022-6-2 12:44:54","2022-6-2 15:56:09"
"540","1","Servpro of New Orleans - Uptown & Mid City, LA","Servpro of New Orleans - Uptown & Mid City, LA","1215 Prytania Street, Suite 201","New Orleans","LA","70125","Morgan",,"2022-6-2 12:58:37","2022-6-2 16:10:43"
"541","1","AdvantaClean of Metro New Orleans, LA","AdvantaClean of Metro New Orleans, LA","1515 S. Salcedo Street, Suite 130","New Orleans","LA","70125",,,"2022-6-2 13:11:08","2022-6-2 15:55:01"
"542","1","AdvantaClean of Metro New Orleans, LA","AdvantaClean of Metro New Orleans, LA","1515 S. Salcedo Street, Suite 130","New Orleans","LA","70125",,,"2022-6-2 13:11:08","2022-6-2 15:55:09"
"543","1","EE&G Restoration of New Orleans","EE&G Restoration of New Orleans","700 S. Peters Street, Suite 315","New Orleans","LA","70130","Andy","mator1@eegrestore.com","2022-6-2 13:14:36","2022-6-2 15:55:43"
"544","1","Schneider Construction & Restoration of New Orleans, LA","Schneider Construction & Restoration of New Orleans, LA","5301 Canal Blvd.,","New Orleans","LA","70124","Larry",,"2022-6-2 13:18:13","2022-6-2 15:56:05"
"545","1","911 Restoration of New Orleans, LA","911 Restoration of New Orleans, LA","4150 Poche Ct.,","New Orleans","LA","70129","Chris","911@911restoration.com","2022-6-2 13:35:49","2022-6-2 15:54:52"
"546","1","Sunlight Contractors, Louisiana","Sunlight Contractors, Louisiana","650 Poydras Street, Suite 1400 - RM 33","New Orleans","LA","70130",,,"2022-6-2 13:37:52","2022-6-2 16:10:55"
"547","1","Sweeney Restoration, LLC of New Orleans, LA","Sweeney Restoration, LLC of New Orleans, LA","4333 Washington Ave.,","New Orleans","LA","70125","Devin","info@sweeneyrestoration.com","2022-6-2 13:50:43","2022-6-2 16:11:07"
"548","1","Nola 1 Water Damage Restoration New Orleans, LA","Nola 1 Water Damage Restoration New Orleans, LA","1000 Girod Street, Suite 9D","New Orleans","LA","70113",,,"2022-6-2 13:53:16","2022-6-2 15:55:56"
"549","1","ServPro of the New Orleans Westbank, LA","ServPro of the New Orleans Westbank, LA","3741 Spencer Street,","Harvey","LA","70058","Victoria","claimsadministrator@servproslidell.com","2022-6-2 13:55:39","2022-6-2 16:10:50"
"550","1","Certified Cleaning & Restoration DKI of New Orleans, LA","Certified Cleaning & Restoration DKI of New Orleans, LA","5605 Salmen Street,","New Orleans","LA","70123","Andrew","andrew@ccr-la.com","2022-6-2 14:01:09","2022-6-2 15:55:32"
"551","1","Water Removal Pros of Lousiana","Water Removal Pros of Lousiana","No Physical Address Listed",,"LA",,"David","dfernandez@water-removal-pros.com","2022-6-2 14:10:12","2022-6-2 16:11:12"
"552","1","Grit Out Commercial Cleaning of New Orleans, LA","Grit Out Commercial Cleaning of New Orleans, LA","4319 Washington Ave., Suite A","New Orleans","LA","70125","Daniel","dezstov504@gmail.com","2022-6-2 14:18:00","2022-6-2 15:55:47"
"553","1","Best Water Damage & Flood Repair New Orleans, LA","Best Water Damage & Flood Repair New Orleans, LA","10001 Lake Forest Blvd., Suite 390","New Orleans","LA","70127","Linda","service@cleanprorestoration.com","2022-6-2 14:32:10","2022-6-2 15:55:21"
"554","1","ServPro of Miami Beach","ServPro of Miami Beach","P.O. Box 403517","Miami Beach","FL","33140","Jessica Rubio","jobs@servpromiamibeach.com","2022-6-2 15:22:51","2022-6-2 16:10:38"
"555","1","B&G Construction INC of New Orleans, LA","B&G Construction INC of New Orleans, LA","920 Tchoupitoulas Street,","New Orleans","LA","70130","Rob",,"2022-6-2 15:29:21","2022-6-2 15:55:14"
"556","1","Castillo Builders of Louisiana","Castillo Builders of Louisiana","609 Metairie Rd., Suite 220","Metairie","LA","70005","Sherry","info@castillo-builders.com","2022-6-2 15:36:53","2022-6-2 15:55:26"
"557","1","Clean Pro Restoration of New Orleans & Kenner, LA","Clean Pro Restoration of New Orleans & Kenner, LA","No Physical Address Listed",,"LA",,"Bob","service@cleanprorestoration.com","2022-6-2 15:41:27","2022-6-2 16:10:23"
"558","1","Supreme Restoration LLC of New Orleans, LA","Supreme Restoration LLC of New Orleans, LA","3950 Tchoupitoulas Street,","New Orleans","LA","70115","Rachel",,"2022-6-2 15:45:58","2022-6-2 16:11:01"
"559","1","Wallick Construction and Restoration of New Orleans, LA","Wallick Construction and Restoration of New Orleans, LA","5104 Danmel Street,","New Orleans","LA","70115","Jody",,"2022-6-2 15:55:00","2022-6-2 16:14:52"
"560","1","Flood & Water Damage of New Orleans, LA","Flood & Water Damage of New Orleans, LA","2012 Oretha Castle Haley Blvd.,","New Orleans","LA","70113","Jim and/or Ron","jim@orange-restoration.com","2022-6-2 15:58:01","2022-6-2 16:10:28"
"561","1","ServiceMaster of Greater New Orleans, LA","ServiceMaster of Greater New Orleans, LA","201 Ellington Avenue,","Luling","LA","70070","Victor Coggins","cogginsvictor@gmail.com","2022-6-6 12:11:27","2022-6-7 12:19:41"
"562","1","Mid City Construction of New Orleans, LA","Mid City Construction of New Orleans, LA","4320 S. Dorgenois Street,","New Orleans","LA","70125","Topher & Vanessa","vanessa@midcityconstruction.net","2022-6-6 12:26:28","2022-6-7 12:19:18"
"563","1","Mayer - A Building Company of New Orleans, LA","Mayer - A Building Company of New Orleans, LA","1000 N. Broad Street,","New Orleans","LA","70119","Ryan Mayer","rdmayer@mayerbuilt.com","2022-6-6 12:40:18","2022-6-7 12:19:13"
"564","1","My All Dry of Louisiana","Mold Remediation Experts of Louisiana","No Physical Address Listed","Kenner","LA",,"Keith Gorgeous","keith.gorgeous@myalldry.com","2022-6-6 13:41:57","2022-6-7 12:19:29"
"565","1","JAT Construction LLC  Louisiana","JAT Construction LLC  Louisiana",,,"LA",,"Rachel Theriot","racheltheriot@jatconstructionllc.com","2022-6-6 13:47:50","2022-6-7 12:20:48"
"566","1","Shifflet Roofing of New Orleans, LA","Shifflet Roofing of New Orleans, LA","201 St Charles Avenue,","New Orleans","LA","70170","Daniel","shifflettexteriors@gmail.com","2022-6-6 14:05:40","2022-6-7 12:19:49"
"567","1","Cooper City Roofing of New Orleans, LA","Cooper City Roofing of New Orleans, LA","201 St Charles Avenue, Suite 2500","New Orleans","LA","70170","Christopher","cooperroofingllc@gmail.com","2022-6-6 14:13:30","2022-6-7 12:18:56"
"568","1","Restoration USA of Pompano Beach","Restoration USA of Pompano Beach","3244 N. Powerline Rd.,","Pompano Beach","FL","33069","Schalev","info@restorationusa.com","2022-6-6 16:00:42","2022-6-7 12:19:37"
"569","1","ServiceMaster Remediation Services of Pompano Beach","ServiceMaster Remediation Services of Pompano Beach","933 NW 31st Avenue,","Pompano Beach","FL","33069","(954) 410-6281","svmcat@gmail.com","2022-6-6 16:05:29","2022-6-7 12:19:45"
"570","1","Eco Restoration & Constrcution of Pompano Beach","Eco Restoration & Constrcution of Pompano Beach","290 S. Military Trail,","Deerfield Beach","FL","33442","Bianca","bbecofla@gmail.com","2022-6-6 16:16:04","2022-6-7 12:19:00"
"571","1","Certified Priority Restoration of Pompano Beach","Certified Priority Restoration of Pompano Beach","172 SW 6th CT.,","Pompano Beach","FL","33060","Ryan","certifiedpriorityrestoration@gmail.com","2022-6-6 16:30:02","2022-6-7 12:18:23"
"572","1","Pronto Restoration","Pronto Restoration","801 US-1","West Palm Beach","FL","33408","Chris","chris@prontoresto.com","2022-6-7 12:00:11","2022-6-22 16:23:05"
"573","2","Harbor Claims","Harbor Claims","P.O. Box 357967 | Gainesville FL 32635","Gainseville","Florida","32635",,,"2022-6-13 09:27:46","2022-6-22 16:12:01"
"574","9","Sedgwick-Symbility","Sedgwick-Symbility",,,,,,,"2022-6-14 13:36:22","2022-6-14 13:36:22"
"575","2","US coastal insurance","US coastal insurance","P.O. Box 357967","Gaiensville","Fl",,,,"2022-6-15 08:59:03","2022-6-20 13:57:36"
"576","2","US coastal P&C","US coastal P&C","P.O. Box 357967","Gaineville","Fl",,,,"2022-6-15 09:00:49","2022-6-20 14:00:11"
"577","2","Palomar Specialty insurance","Palomar Specialty insurance","P.O. Box 357967","Gaineville","Fl",,,,"2022-6-15 09:02:00","2022-6-20 13:57:09"
"578","2","Rockingham Specialty insurance","Rockingham Specialty Insurance","P.O. Box 357967","Gaineville","Fl",,,,"2022-6-15 09:03:05","2022-6-20 13:57:17"
"579","2","Spinnaker Insurance","Spinnaker Insurance","P.O. Box 357967","Gaineville","Fl",,,,"2022-6-15 09:04:10","2022-6-20 13:57:30"
"580","2","HDI Global","HDI Global","P.O. Box 357967","Gainseville","Fl",,,,"2022-6-15 09:04:56","2022-6-20 13:57:01"
"581","2","Safe Harbor","Safe Harbor","P.O. Box 357967","Gainesville","Fl",,,,"2022-6-15 10:54:24","2022-6-20 13:57:24"
"582","13","Direct","Direct",,,,,,,"2022-6-16 13:06:45","2022-6-16 13:06:48"
"583","13","Pending","Pending",,,,,,,"2022-6-16 13:06:50","2022-6-16 13:06:53"
"584","1","SERVPRO OF NORTH TAMPA / MAGDALENE/ TAMPA SOUTHEAST / GREATER CARROLWOOD / CITURS PARK","SERVPRO OF NORTH TAMPA / MAGDALENE/ TAMPA SOUTHEAST / GREATER CARROLWOOD / CITURS PARK","5409 East Henry Avenue,","Tampa","FL","33610","(813) 694-9092","tsnyder@servprotampasoutheast.com","2022-6-20 12:30:56","2022-6-20 12:55:26"
"585","1","Southwest Restoration, Inc.","Southwest Restoration, Inc.","4290 James St, Unit 8","Port Charlotte","FL","33980","Ryan or Jacinda Cunningham","office@sw-restoration.com","2022-6-21 10:14:08","2022-6-30 14:05:58"
"586","9","Ryze claims","Ryze claims","9720 Princess Palm Avenue Suite 140","Tampa","Fl","33619",,,"2022-6-22 09:36:41","2022-6-30 14:04:42"
"587","5","Coldwell Banker Realty - Dianna","Coldwell Banker Realty - Dianna","200 W Marion Ave","Punta Gorda","FL","33950","Dianna Lurkens","diannalurkens@gmail.com","2022-6-24 12:33:44","2022-6-30 14:57:08"
"588","1","Rapid Restoration Recovery INC. of BOCA RATON","Rapid Restoration Recovery INC. of BOCA RATON","943 Clint Moore Rd.,","Boca Raton","FL","33487","(561) 344-5070","Alexandriar@rapidrestoration.com","2022-6-28 14:29:49","2022-6-28 15:09:21"
"589","1","Emergency Restoration, Inc of NEW ORLEANS, LA","Emergency Restoration, Inc of NEW ORLEANS, LA","Post Office BOX 10889","New Orleans","LA","70181","(504) 609-9261","bschule@eri-cleanup.com","2022-6-30 14:54:15","2022-6-30 15:02:47"
"590","2","UNIVERSAL P&C INSURANCE  2022","UNIVERSAL P&C  INSURANCE  2022","1110 West Commercial Blvd.,","Fort Lauderdale","FL","33309","(954) 686-3197","imua2015@universalproperty.com","2022-6-30 15:23:21","2022-6-30 15:24:16"
"591","1","Flood Zone Restoration of Florida","Flood Zone Restoration of Florida","13435 South Mccall Rd., #309","Port Charlotte","FL","33948","(844) 863-3279","devinj@floodzonedrs.com","2022-6-30 15:39:13","2022-7-2 17:06:45"
"592","1","SERVPRO OF SOUTH ORANGE COUNTY","SERVPRO OF SOUTH ORANGE COUNTY","8249 Parkline Blvd., Suite 200","Orlando","FL","32809","(407) 226-2621","Tony@servpro9780.com","2022-7-11 18:59:27","2022-7-12 10:50:35"
"593","12","United Water Restoration Tampa","United Water Restoration Tampa","4897 W. Waters Ave","Tampa","FL","33634","Matt",,"2022-7-13 07:57:36","2022-7-13 07:57:36"
"594","12","Restoration Doctor of Pembroke Pines","Restoration Doctor of Pembroke Pines","20972 Sheridan Street","Pembroke Pines","FL","33332","Mario Smuglovsky / Orlando Laurenti","restorationdoctorllc@gmail.com","2022-7-13 09:47:11","2022-7-13 09:47:11"
"595","1","ServPro of North Palm Beach County","ServPro of North Palm Beach County","117 Miller Way","Lake Park","FL","33403","Josy / Mitchell H. Rubin","mrubin14@msn.com","2022-7-18 14:25:37","2022-7-18 14:52:22"
"596","12","ServiceMaster of Crystal River, FL","ServiceMaster of Crystal River, FL","3558 N. Citrus Ave.,","Crystal River","FL","34428","Ashley","service@smcflorida.com","2022-7-19 15:48:25","2022-7-19 15:48:25"
"597","12","ServiceMaster of Crystal River, FL","ServiceMaster of Crystal River, FL","3558 N. Citrus Avenue,","Crystal River","FL","34428","Ashley Thomas","Ashley@smcflorida.com","2022-7-27 11:21:20","2022-7-27 11:21:20"
