"id","payment_info"
"28702","PER CENTAURI CK#0010009267 - DEP TO CITY NAT'L ACCT"
"28703","SAFECO INS CK#54019673"
"28705","UPC CK#5260683"
"28707","UPC CK#200254"
"28710","RECD ACH ALACRITY LESS FEE: $33.00"
"28711","ck 5287551 - 1052.40 - covered both invoices 9615 and 9619"
"28713","Preferred ACH 01/20"
"28714","Preferred ACH"
"28716","PREFERRED CK#4294"
"28717","Lighthouse CK# 444079"
"28718","LIGHTHOUSE CK#422739"
"28719","LOOKED UP ALACNET/NEXXUS FEE: $63.28
CENTAURI CK#10011747"
"28724","RECD 1ST PARTIAL PAYMENT VIA QB
RECD 2ND PARTIAL PAYMENT VIA QB  02/22/22
RECD 3RD PARTIAL PAYMENT VIA QB 03/10 $250.00 
RECD 5TH PARTIAL PAYMENT VIA QB 5/5 $400.00 
RECD 6TH PARTIAL PAYMENT VIA QB 6/2 $300.00 
RECD 7TH PARTIAL PAYMENT VIA QB 6/29 $40.00 
RECD 8TH PARTIAL PAYMENT VIA QB 6/30  $60.00 
RECD PARTIAL PAYMENT VIA QB 7/27 $100.00"
"28729","Preferred ACH 01/20"
"28732","Preferred ACH"
"28738","Liberty CK#54869928"
"28739","VIA QB CC"
"28740","ACH"
"28741","Preferred ACH"
"28745","PRN ACH Payment"
"28747","PRN ACH"
"28750","Preferred ACH"
"28752","10/22 RECD CK DIRECTLY FROM MAISON CK#224109-ADVSD PREFERRED VIA EMAIL.."
"28753","PRN CK#4450"
"28754","PREFERRED CK#4366"
"28756","Preferred ACH"
"28757","ACH"
"28758","PREFERRED CK#4294"
"28759","RECD PAYMENT DIRECTLY FROM TOWER HILL CK#0910039566"
"28760","Preferred ACH"
"28761","Preferred ACH"
"28763","PREFERRED CK#4366"
"28764","PRN CK#4450"
"28765","CENTAURI CK#0010019801"
"28767","CENTAURI  CK #0010021044"
"28769","Lighthouse CK # 446614"
"28770","ASI CK#0214797"
"28771","LIGHTHOUSE CK#421616"
"28773","PREFERRED CK#4367"
"28774","VETCOR CK#1799"
"28778","Preferred ACH"
"28779","Lighthouse CK#449661"
"28781","LIGHTHOUSE CK#446602"
"28787","UPC CK# 206817"
"28788","UPC CK# 5308751"
"28789","Maison CK# 0257360"
"28791","Preferred ACH"
"28794","Preferred ACH 01/20"
"28796","United ck 5319687 - in full"
"28797","PRN ACH"
"28798","PREFERRED ACH"
"28800","Preferred ACH"
"28801","Centauri #0010020961"
"28802","AMERICAN INTEGRITY CK# 681326"
"28804","01/11 - UPC CK 5327112 IN FULL"
"28806","LIGHTHOUSE CK#427377"
"28807","PREFERRED CK#4367"
"28808","PREFERRED CK#4367"
"28812","PRN ACH"
"28813","Preferred ACH"
"28815","Preferred ACH"
"28817","ACM CK#1200000123"
"28820","Preferred ACH"
"28821","PRN ACH"
"28823","PREFERRED CK#4366"
"28826","ASI CK#0216076"
"28827","SEDGWICK ACH LESS FEE"
"28828","UPC CK# 5323154"
"28829","PREFERRED CK#4367"
"28830","UPC ck 195629"
"28831","ACM CK#490001115"
"28836","ACH ALACRITY"
"28839","PREFERRED CK#4366"
"28840","ACH ALACRITY"
"28841","St.Johns CK #0001009037"
"28842","LIBERTY MUTUAL CK#54056010
Received letter from Liberty Mutual Arena Krekic (844)499-1898 Ext 77931 to let us know the check has not been cashed. Found check and Michelle re-deposited 02/22"
"28843","Preferred ACH"
"28844","LIGHTHOUSE CK#446621"
"28845","UPC CK#207502"
"28846","Lighthouse CK # 446635"
"28847","LIGHTHOUSE CK#446611"
"28848","ACH"
"28849","PREFERRED CK#4367"
"28851","PAID IN FULL VIA ACH  LESS FEE"
"28854","RECD CK#232359 DIRECTLY FROM MAISON
EMAILED DIANA W/PREFERRED"
"28855","PRN ACH"
"28857","ACH ALACRITY"
"28860","UPC CK# 5310874"
"28861","UPC CK# 207764"
"28862","ACH"
"28863","Preferred ACH 01/20"
"28865","Preferred ACH"
"28866","PRN CK#4450"
"28867","FIRSERVICE CK#24377"
"28868","ACH ALACRITY"
"28869","Paid via QB"
"28870","UPC CK# 5308131"
"28871","Preferred ACH"
"28872","OLYMPUS CK# 208373"
"28873","LIGHTHOUSE CK#446569"
"28874","LIGTHHOUSE CK#446574"
"28875","PREFERRED CK#4367"
"28876","PRN ACH"
"28877","PREFERRED CK#4367"
"28878","Preferred ACH 01/20"
"28880","OIG CK#0000211176"
"28882","OLYMPUS CK#209843"
"28883","OLYMPUS CK#207155"
"28884","STATEFARM CK#1917825723"
"28888","OLYMPUS CK#209842"
"28889","ACH ALACRITY LESS FEE: $83.46"
"28890","LIGHTHOUSE CK#446568"
"28891","PDR CK#3557"
"28892","ACH ALACRITY LESS FEE: $254.68"
"28893","Preferred ACH"
"28895","ALL CLAIMS CK#007526"
"28899","LIGHTHOUSE CK#446573"
"28903","PRN ACH"
"28905","ACH ALACRITY LESS FEE: $37.59"
"28906","ACH"
"28908","Preferred ACH"
"28910","VAULT INSURANCE CK#1139003204"
"28911","ACH ALACRITY LESS FEE: $56.90"
"28912","Preferred ACH"
"28914","PRN CK#4450"
"28919","vault virtual credit card.."
"28920","RECD PAS $1500.00 LESS LARGE FEE: $488.50 - MICHELLE IS EMAILING REGARDING THIS AMOUNT..
EMAILED SETTLEMENT OFFER TO ROBIN FOR RB

Negotiated- Reduced bill to 5311.28"
"28921","PRN ACH"
"28922","Preferred ACH"
"28923","Safeco CK#54713527"
"28924","RECD SAFEPOINT CK#71705  EMAILED DIANA W/PREFERRED.."
"28928","Preferred ACH"
"28929","PREFERRED CK#4366"
"28930","Preferred ACH"
"28931","ACH ALACRITY LESS FEE: $49.73"
"28937","SECC ACH"
"28938","OIG CK#0000211177"
"28940","PREFERRED CK#4366"
"28943","PRN ACH Payment"
"28946","Preferred ACH"
"28947","Preferred ACH"
"28948","PEOPLE'S TRUST CK#164406 - EMAILED RR"
"28949","PREFERRED ACH"
"28950","Preferred ACH"
"28951","LIGHTHOUSE CK#5093602"
"28952","PRN ACH Payment"
"28953","ACH ALACRITY"
"28954","Preferred ACH 01/20"
"28957","VETCOR CK#1717"
"28959","PRN ACH Payment"
"28960","OLYMPUS CK#209853"
"28961","ACH"
"28962","Preferred ACH"
"28963","J & R CK #6144"
"28965","ACH ALACRITY"
"28969","Preferred ACH"
"28970","PRN ACH"
"28971","Preferred ACH"
"28974","ACH ALACRITY LESS FEE: $65.39"
"28976","PRN ACH"
"28977","ACH ALACRITY NO FEE"
"28979","SETTLEMENT OF $650.00 ONLY RECD $396.05 NO FEE=RECD ADD'L CREDIT IN FEES FOR 396.05"
"28980","Preferred ACH"
"28981","PRN ACH Payment"
"28983","ACH ALACRITY"
"28984","CENTAURI CK#490001744"
"28985","Preferred ACH"
"28986","Preferred ACH"
"28987","PRN ACH Payment"
"28989","PRN ACH"
"28990","BANKERS CK#0017970"
"28991","ACH SEDGWICK"
"28992","cc qb"
"28993","OLYMPUS CK#0000207377
**RECD DUPLICATE PAYMENT FROM OLYMPUS CK#0000207516** ALREADY DEPOSITED..WILL MAIL OUT A CHECK TO THEM.."
"28994","ACH ALACRITY"
"28995","Preferred ACH"
"28997","PDR CK#23429"
"28998","SEDGWICK CK#47056"
"29000","Preferred ACH"
"29002","Preferred ACH 01/20"
"29003","Preferred ACH"
"29006","Ck # 556 on site"
"29008","PDR CK#23429"
"29011","PRN ACH"
"29013","PRN ACH Payment"
"29018","PRN ACH Payment"
"29019","PRN ACH"
"29020","PRN ACH Payment"
"29022","ACH ALACRITY LESS FEE: $152.83"
"29023","PRN ACH Payment"
"29024","PROGRESSIVE CK#13240578"
"29026","PRN ACH Payment"
"29027","CC QB"
"29028","PRN ACH Payment"
"29030","Preferred ACH 01/20"
"29031","Preferred ACH"
"29032","Preferred ACH 01/20"
"29033","cc via qb $6.12 cc Fee"
"29036","PRN ACH Payment"
"29037","PRN ACH Payment"
"29039","Lighthouse ck 445096"
"29040","PRN ACH Payment"
"29043","Olympus CK# 0000216258"
"29045","Preferred ACH"
"29046","PRN ACH Payment"
"29047","PRN ACH Payment"
"29048","PRN ACH Payment"
"29049","PRN ACH Payment"
"29050","ACH"
"29052","ACH ALACRITY"
"29053","Preferred ACH"
"29054","ACH"
"29056","Preferred ACH"
"29059","Preferred ACH"
"29061","Preferred ACH"
"29063","Preferred ACH"
"29064","FL PENN CK#540287"
"29065","Frontline CK#308807"
"29066","DKI CK#2163"
"29067","EDISON CK#140041"
"29069","FL PENN CK#538666"
"29070","Preferred ACH"
"29072","PRN ACH Payment"
"29073","Preferred ACH"
"29074","Frontline CK#296826"
"29075","PRN ACH Payment"
"29076","ASI CK# 226673"
"29077","PRN ACH"
"29078","PRN ACH Payment"
"29079","PRN ACH Payment"
"29082","01/11 UPC CK 5325234"
"29085","TOP NOTCH CK# 13970"
"29086","UPC CK# 5308589"
"29087","RECD 2 ACH ALACRITY"
"29089","UPC CK#5297328"
"29090","LIGHTHOUSE CK#446814"
"29091","PRN ACH Payment"
"29092","PREFERRED ACH"
"29093","Preferred ACH"
"29094","Preferred ACH 01/20"
"29097","PRN ACH Payment"
"29098","ACH ALACRITY LESS FEE: 128.53"
"29099","EFT SEDGWICK LESS FEE: $418.32"
"29100","Preferred ACH"
"29102","2 SEP TRANSACTIONS: 
10/29 PAID $1500.00 VIA CC
11/01 PAID RB VIA CC"
"29104","Lighthouse CK# 446636"
"29107","UPC CK#5291592"
"29109","Preferred ACH"
"29110","PRN ACH Payment"
"29111","Preferred ACH"
"29113","ACH CLM CENTRAL"
"29114","FL PENN CK#540287"
"29115","Preferred ACH"
"29119","ACH"
"29120","Preferred ACH 01/20"
"29123","ACH ALACRITY LESS FEE: $49.43"
"29124","CC payment"
"29125","Preferred ACH"
"29128","ACH ALACRITY LESS FEE: $24.00"
"29129","Preferred ACH"
"29130","Preferred ACH"
"29131","Frontline CK #296676"
"29132","St.Johns CK#0001012154"
"29135","ACH ALACRITY LESS FEE"
"29137","LIGHTHOUSE CK#446639"
"29138","ST JOHNS CK#0001000112"
"29139","Preferred ACH"
"29140","settlement payment $1500.00"
"29144","Preferred ACH 01/20"
"29145","Progressive CK# 228029"
"29146","Preferred ACH"
"29147","LIGHTHOUSE CK#432049"
"29149","UPC CK# 5307919"
"29150","RECD CK#242999 DIRECTLY FROM MAISON EMAILED PREFERRED.."
"29152","Preferred ACH"
"29153","UPC CK#5303360"
"29154","Preferred ACH"
"29155","Preferred ACH"
"29159","Preferred ACH"
"29160","ACH ALACRITY"
"29161","QuickBooks -Credit Card"
"29164","ACH LESS FEE: $41.68"
"29165","ALL CLAIMS CK#007526"
"29168","CC QB"
"29169","ACH RECROMAX"
"29170","NO FEE WAS DEDUCTED AS MICHELLE PAID IT ONLINE 1/10/2022"
"29171","Credit Card QuickBooks"
"29172","ALL CLAIMS CK#007459"
"29173","CK#3589"
"29175","ACH SEDGWICK LESS FEE: $95.36"
"29177","ST JOHNS CK#998778"
"29180","Elements CK#000525"
"29182","BAY AREA DKI CK# 2246"
"29189","SERVPRO CK#7525"
"29190","QB VISA****3522"
"29191","RAPID RESPONSE CK#91265"
"29193","reduced as denied claim payment plan 3 payments PFI due by 2/1
PAID VIA AMEX ENDING 71002
PAID VIA AMEX QB"
"29197","ach"
"29201","ACH RECROMAX"
"29203","Used credit balance from 10/15"
"29207","Preferred ACH"
"29209","LIGHTHOUSE CK#434766"
"29212","Lighthouse CK#401041"
"29213","Progressive CK# 226217"
"29214","BAY AREA DKI CK# 2246"
"29215","Credit Card"
"29217","Preferred ACH"
"29219","Frontline CK#132372"
"29220","Lighthouse CK # 446544"
"29221","Preferred ACH 01/20"
"29223","PAS 12/24"
"29226","VETCOR CK#1799"
"29227","ACH RECROMAX"
"29228","Buena Vida CK#008147"
"29229","BAY AREA DKI CK# 2246"
"29230","Amex CC paid by Paul
paulrobertgoldberg@gmail.com"
"29233","Preferred ACH"
"29235","BAY AREA DKI CK# 2246"
"29237","SIGNED TOP NOTCH CK#14012"
"29238","St Johns CK# 0000999257"
"29241","Amex CC by Paul
paulrobertgoldberg@gmail.com"
"29242","PRN ACH"
"29243","PRN ACH"
"29246","Preferred ACH 01/20"
"29247","qb cc"
"29248","SERVPRO OF APOPKA CK#007563"
"29250","EDISON CK#140175"
"29251","VAULT CK#1139003706"
"29252","People's Trust  CK# 166069"
"29253","ACH RECROMAX"
"29254","Buena Vida CK#008147"
"29256","Preferred ACH"
"29257","Preferred ACH 01/20"
"29258","ACH"
"29260","FRONTLINE CK#302530"
"29261","Fireservice CK#24654"
"29262","VETCOR CK#1799"
"29263","Edison CK#143841"
"29264","PROGRESSIVE CK#224632"
"29267","Buena Vida CK#008147"
"29268","EVOLUTION RISKS (UNIVERSAL PC) CK#5980601"
"29269","ACH"
"29271","PRN ACH"
"29273","ACH"
"29275","PER GUS VOID OUT INVOICE..EMAILED TO GUS/JEREMY & MICHELLE"
"29276","Edison CK# 141280"
"29277","SECC ACH"
"29280","Preferred ACH"
"29281","SECCC ACH"
"29282","Liberty CK#54714737"
"29283","Preferred ACH"
"29284","Preferred ACH"
"29286","Preferred ACH"
"29289","LIGHTHOUSE CK#437643"
"29290","CC Amex 8763004."
"29294","BANKERS CK#0055201"
"29296","Preferred ACH"
"29297","Preferred ACH"
"29298","Preferred ACH 01/20"
"29299","AMERICAN INTEGRITY CK#0000675914"
"29300","VETCOR CK#1789"
"29302","Edison CK# 141280"
"29303","Olympus CK# 209480"
"29305","SEDGWICK CK#52766"
"29306","SECC ACH"
"29307","Frontline CK#309192"
"29308","Rapid Response - PB CK# 92331"
"29309","Preferred ACH"
"29313","PRN ACH"
"29314","OLYMPUS CK#209966"
"29315","Olympus CK#0000211759"
"29316","Preferred ACH"
"29318","PDR CK#3599"
"29320","SECC ACH"
"29321","Discover CC via QB"
"29323","SECC ACH"
"29324","SECC ACH"
"29325","Used credit balance from 10/15"
"29326","Preferred ACH"
"29327","ACH"
"29328","ACH"
"29329","All Claims CK#007588"
"29330","UPC CK# 5308096"
"29332","Preferred ACH"
"29336","SECCC ACH"
"29337","EDI CK#142574"
"29338","ELEMENTS CK#000525"
"29339","CK#4591 Original check was never deposited. Received replacement ck #4648 from Dwight Reed Enterprises 05/19"
"29341","PRN ACH"
"29343","RAPID RESPONSE CK#92152"
"29344","SERVPRO CK#1470"
"29346","ACH WILBUR"
"29348","PAUL DAVIS CK# 3612"
"29353","Frontline CK# 133311"
"29355","ASI CK#13251139"
"29356","Preferred ACH"
"29357","ELEMENTS CK#000525"
"29359","ACH"
"29362","DKI Ck# 2485"
"29367","Edison Ck # 142028"
"29371","Preferred ACH"
"29372","VETCOR San Antonio CK# 1816"
"29373","CK # 302479"
"29374","Preferred ACH 01/20"
"29375","Amex CC by Paul
paulrobertgoldberg@gmail.com"
"29379","PAUL DAVIS CK# 3612"
"29380","UPC CK#216264"
"29381","EDISON CK#143126"
"29384","ACH SECC"
"29385","BUENA VIDA CK#008240"
"29386","LIGHTHOUSE CK#446758"
"29388","Vault CK# 1139004080"
"29391","customer requested to pay 50% first and 50% at the end."
"29392","Lighthouse ck 442486 in full"
"29393","Preferred ACH"
"29394","Preferred ACH 01/20"
"29397","ACH"
"29398","Adjuster no longer at Olympus, sent email to Supervisor received no response."
"29399","Elements CK#000535"
"29401","PRN ACH"
"29402","EDISON CK#143126"
"29403","STATEFARM CK#1917002955"
"29404","UPC CK# 209835"
"29405","Frontline CK# 133312"
"29406","Safeco CK#54858763"
"29407","AI CK#0000682404"
"29408","ACH ALACRITY"
"29410","PRN ACH"
"29411","Centauri CK#0010021156"
"29412","UPC CK#5343146"
"29413","ACH LESS FEE"
"29415","ACH ALACRITY"
"29416","ACH ALACRITY"
"29417","Preferred ACH 01/26"
"29419","UPC CK#5344983"
"29420","VETCOR CK#1841"
"29421","LIGHTHOUSE CK#443497"
"29422","Preferred ACH"
"29423","QB VISA****3522"
"29424","Frontline CK#302912"
"29425","UPC CK#5338576"
"29426","Preferred ACH 01/20"
"29429","ACH WILBUR LESS FEE"
"29432","Credit Card"
"29433","OLYMPUS CK#210441"
"29434","Preferred ACH 01/20"
"29435","UPC CK#5338671"
"29436","UPC CK#5339718"
"29437","CastleKey #136250280"
"29438","Preferred ACH 01/20"
"29440","United Water Restoration . CK#006154"
"29442","Preferred ACH 01/20"
"29446","SEDGWICK CK#50754"
"29448","ASI CK# 232723"
"29449","Preferred ACH"
"29452","UPC CK#5351442"
"29455","United Water Restoration . CK#006154"
"29456","01/11 - Florida Penn - ck 545217 in full"
"29457","RECD PERSONAL CK#8044 FROM THE INSURED.."
"29458","SERVPRO APOPKA CK#7630"
"29460","Edison CK#144190"
"29461","Fireservice CK#24654"
"29465","UPC CK#5332030"
"29466","UPC CK# 216878"
"29467","PREFERRED ACH"
"29468","Fireservice CK#24766"
"29469","VIA QB FROM INSURED.."
"29471","Edison Ck#145931"
"29472","01/11 - UPC ck 5326779 - 3167.20 - amount also covers $600 inspection invoice."
"29473","QB VISA****3522"
"29474","VETCOR CK#1841"
"29476","FRONTLINE CK#300934"
"29477","Fireservice CK#24766"
"29478","Olympus CK# 210109"
"29480","Fireservice CK#24766"
"29482","QB VISA****3522"
"29483","Neumann CK#1866"
"29485","FRONTLINE CK#300933"
"29487","PREFERRED ACH"
"29488","CK# 302479"
"29490","UPC Ck#5344016"
"29491","Olympus CK# 210326"
"29493","QB VISA****3522"
"29494","Neumann CK#1866"
"29495","Preferred ACH"
"29496","Preferred ACH 01/20"
"29498","Fireservice CK#24766"
"29499","St Johns CK # 0001008455 Received check with 0.50 less, discounted invoice to accept pymt"
"29500","UPC CK# 216878"
"29504","UPC CK#5333307"
"29506","RRT CK#96005"
"29511","Damex CK# 98550"
"29513","Damex CK# 98550"
"29514","United Water Restoration CK#006154"
"29515","Neumann CK#1866"
"29516","Preferred ACH 01/20"
"29517","FRONTLINE CK#133631"
"29518","Amica CK# 1685391"
"29519","Allied CK#021976"
"29520","FRONTLINE CK#300927"
"29521","PREFERRED ACH"
"29522","Fireservice CK#24766"
"29524","Neumann ck 1859"
"29525","Frontline CK#312267"
"29526","Frontline CK# 301156"
"29527","UPC CK#5336868"
"29529","Frontline CK#308329"
"29531","UPC CK#215039"
"29532","Frontline CK#135387"
"29533","Olympus CK#211431"
"29534","UPC CK# 5334927"
"29535","per boa deposit.."
"29537","Damex CH# 98550"
"29538","UPC CK#5353353"
"29539","01/11 - UPC ck 5326779 in full"
"29543","Frontline CK# 306407"
"29544","SM by Reed CK#4659"
"29545","Preferred ACH 01/20"
"29546","Recromax ACH"
"29547","PROG. CK#228521"
"29548","ACH"
"29549","Preferred ACH"
"29550","Preferred ACH"
"29552","Frontline CK# 306290"
"29553","JTR ACH"
"29554","Damex CH# 98550"
"29555","ACH"
"29556","Preferred ACH 01/20"
"29557","mg 01/11 - UPC ck 213935 in full"
"29558","UPC Ck#221183"
"29559","Frontline CK # 134855"
"29561","UPC CK#231792"
"29564","PRN ACH"
"29565","JTR ACH"
"29566","SECC ACH"
"29569","ACH ALACRITY"
"29572","BUDDHIN CK# 2419 
Direct Bill"
"29573","Alacrity ACH"
"29574","Edison Ck#145932"
"29576","Job completed the next day Job 29578 - Michelle approved to write it off."
"29577","FedNat CK#1269964"
"29578","JTR ACH"
"29579","EFT ACH CAN"
"29580","Centauri CK# 0010020551"
"29583","UPC CK# 5351448"
"29584","Frontline CK#309336"
"29585","Centauri CK# 0010020551"
"29587","Frontline CK#309335"
"29588","Olympus CK0000216564"
"29589","FRONTLINE CK#305627"
"29590","Frontline CK#134203"
"29591","MGM Ck# 724"
"29592","FedNat CK#1281361"
"29595","RR CK# 95044"
"29598","Preferred ACH"
"29599","MGM Ck# 724"
"29600","Preferred ACH"
"29601","PREFERRED ACH"
"29603","Edison CK# 145362"
"29604","Preferred ACH"
"29605","ACH"
"29607","OLYMPUS CK#215224"
"29608","ASI CK#1866696"
"29610","Online Bill pymt check, Discreet CK#0075685239"
"29611","BUENA VIDA CK#008303"
"29613","PRN ACH"
"29615","FL PENN CK#546154"
"29616","FedNat CK# 1273274"
"29617","Monarch CK# 25957"
"29618","Frontline CK#309748"
"29619","Olympus CK#0000216689"
"29621","QB CC"
"29623","Olympus CK#0000214983"
"29627","Neumann CK# 1885"
"29628","Damex Ck# 98723"
"29629","Neumann CK# 1885"
"29630","Payment directly from FEDNAT CK#1260108"
"29631","Neumann CK#24907"
"29632","FL Pen CK# 548164"
"29633","DKI BAY CK#2689"
"29634","FRONTLINE CK#10465"
"29635","FL Pen CK# 548229"
"29636","Damex CK#98864"
"29637","FedNat CK#1261748"
"29638","FRONTLINE CK#304864"
"29639","Damex Ck# 98723"
"29641","UPC CK#232066"
"29642","Frontline CK# 311035"
"29643","Damex Ck# 98723"
"29644","ACH"
"29647","OLYMPUS CK#219314"
"29648","UPC CK# 5377304"
"29649","UPC CK#5332019"
"29650","ACH"
"29651","FRONTLINE CK#137022"
"29652","PRN ACH"
"29653","Frontline CK# 310660"
"29654","FRONTLINE CK#134757"
"29655","Centauri CK#0010024004 for J29655 & J29924"
"29656","FRONTLINE CK#305637"
"29657","PRN ACH"
"29658","Preferred ACH"
"29659","ACH"
"29660","JTR ACH"
"29661","ACH SEDGWICK..DEDUCTED MGMT FEE
RECD EMAIL FROM SARA W/SEDWICK TO SEND TO PAYMENTSERVICES@SEDGWICKREPAIR.COM..RECD EMAIL FROM AMANDA(amanda.gordon@sedgwickrepair.com) W/SEDGWICK ADVISING: The payment goes with the tarping assignment.  There is an estimate in file for $5,649.00.  We only received $900 so your mgmt. fee was deducted and you were paid the difference.  This Carrier is not supposed to pay SRS at all, so we wouldn’t invoice for the remaining amount assuming it was paid out elsewhere."
"29662","Olympus CK#0000212485"
"29663","United Water Restoration CK#006154"
"29664","ACH SECC"
"29665","UPC CK#5358072"
"29666","Preferred ACH"
"29667","RRT CK#94794"
"29668","OLYMPUS CK#0000215951"
"29670","JTR ACH"
"29671","EFT ACH CAN"
"29672","ACH"
"29673","Direct Bill PROCESSED CC ENDING 9206"
"29674","DONATE"
"29675","ACH SECC"
"29677","All Claims CK# 007765"
"29678","JTR ACH"
"29679","UPC CK#5336645"
"29680","EFT ACH CAN"
"29681","UPC CK#5338714"
"29683","Edison CK# 145362"
"29684","JTR ACH"
"29685","EFT ACH CAN"
"29686","THIG CK#0141092809"
"29687","EFT ACH CAN"
"29688","EFT ACH CAN"
"29690","ACH SECC"
"29691","AI CK#0000680187"
"29692","JTR ACH"
"29695","Preferred ACH"
"29696","LIGHTHOUSE CK#5102538"
"29697","QFB ACH"
"29698","UPC CK#5343763"
"29699","Edison CK# 146300"
"29700","DKI CK# 2583"
"29701","Frontline CK# 136313"
"29702","Preferred ACH"
"29703","Frontline CK#307034"
"29704","ACH"
"29705","THIG CK# 0008556800
ok per michelle to write off.."
"29706","RAPID RESPONSE TEAM CK# 094430"
"29710","Frontline CK#135161"
"29711","Approved by Cynthia to void"
"29712","Frontline CK#312664"
"29713","ACH"
"29714","ACH"
"29715","CAN ACH"
"29716","Olympus CK#0000219160"
"29718","UPC CK#5340058"
"29719","SEPARATE ACH..."
"29720","ACH"
"29721","QB SHOWS PAID ON 2/9/2022 NOT UPDATED IN KRUGER.."
"29722","Per Nadal no charge for this job."
"29723","Olympus CK # 0000214979"
"29724","Direct Bill PROCESSED CC ENDING 9206=
2/15/2022 (KEPT 1/31DATE DUE TO COMISSIONS) RECD CK#1917080392 FROM STATE FARM FOR $450.00 
WASN'T ABLE TO REIMBURSE THE HO AS WE DIDN'T HAVE ALL THE CC INFO = MAILED OUT CK#903 TO THE HO"
"29725","EFT ACH CAN"
"29726","Olympus CK#0000219861"
"29727","UPC CK#5362945"
"29728","OLYMPUS CK #0000215951"
"29731","Frontline CK#308605"
"29733","SERVPRO CK#7735"
"29734","RRT CK#94127"
"29737","**WE ARE NOT BILLING FOR THIS JOB.**"
"29738","ACH"
"29740","UPC CK#5340258"
"29744","RR CK#94502"
"29746","AMERICAN INTEGRITY CK#684101"
"29747","UPC CK#5343876"
"29749","UPC CK#5358751"
"29750","Damex Ck# 98723"
"29751","SECC ACH"
"29752","Frontline CK# 311139"
"29753","UPC CK#5343149"
"29754","Neumann CK#1929"
"29755","CAN ACH"
"29756","Neumann CK# 25079"
"29757","UPC CK# 5351773"
"29758","JTR ACH"
"29759","Top Notch CK# 14049"
"29760","ACH"
"29761","UPC CK#5348085"
"29762","QFB ACH"
"29764","SECC ACH"
"29766","JTR ACH"
"29768","Neumann Ck#1946"
"29769","ASI CK#13257614 paid Job 29769 & Job 29797.
Received check for $2785.57 difference of $38.03. Did not find the reason in Xact, reduced to match"
"29771","SECC ACH"
"29772","LM CK#54970758"
"29774","Direct Bill CC ending 2912"
"29775","QB Business checking *****3229"
"29776","QB Business checking *****3229"
"29777","DKI BAY CK#2689"
"29778","SECC ACH"
"29779","CAN ACH"
"29780","Direct Bill CC - VISA****8227"
"29781","FL Penn CK#549017"
"29782","FL Pen CK# 549238"
"29784","Servpro CK#3000443"
"29787","Olympus #0000219382"
"29789","PREFERRED ACH"
"29791","Paid QB with CC saved on file."
"29792","DKI CK# 2760"
"29795","Neumann Ck#1946"
"29796","QB Business checking *****3229"
"29797","ASI CK#13257614 paid Job 29769 & Job 29797"
"29799","UPC CK#5376415"
"29800","Received check 0.02 cents less - reduced invoice to match.
Damex CK#98864"
"29801","PERSONAL CK#156"
"29802","RECD CK#5362014 FOR $2420.50 FROM UPC FOR BOTH INVOICES ON THIS CLAIM
8932 $1270=ALREADY PAID ON 10/20/2021 CK#5267447
10614 $1150.50 = PROCESSING TODAY
SENDING BACK REFUND TO UPC FOR $1270.00 
EMAILED ADJUSTER THIS INFO AS WELL..."
"29804","LIGHTHOUSE CK#5103055"
"29806","PRN ACH"
"29808","ACH ALACRITY"
"29809","Lighthouse #449803"
"29810","APPROVED TO CLOSE OUT/W-OFF AS BAD DEBT.."
"29813","DENIED CLAIM ONLY APPROVED TO RECD FUNDS $1500 LESS FEE
BAD DEBT: $2325.00"
"29818","AMICA CK#1750838"
"29819","Olympus CK#0000220079"
"29822","DKI CK# 2760"
"29823","SECC ACH"
"29824","Credit Card"
"29825","Edison CK# 147598"
"29826","SECC ACH"
"29827","Direct Bill - Credit Card"
"29830","PRN ACH"
"29831","Frontline CK# 136659"
"29832","PRN ACH"
"29833","Direct Bill - Credit Card"
"29836","Neumann CK# 1968"
"29837","QFB ACH"
"29838","MASTERCARD****2917"
"29839","Direct Bill - Credit Card"
"29840","Direct Bill - Credit Card"
"29843","J & R CHECK #6367"
"29844","ACH CAN"
"29845","DKI CK#2810"
"29847","Neumann CK#25346"
"29850","PRN ACH"
"29851","Neumann CK# 1968"
"29852","Frontline CK#313610"
"29855","UPC CK#231003"
"29856","Olympus CK#0000216368"
"29857","Recromax ACH"
"29858","Neumann CK# 1990"
"29860","PREFERRED ACH"
"29861","Frontline CK#319394"
"29862","SECC ACH"
"29863","PRN ACH"
"29864","ACH CAN"
"29865","Neumann CK#25174"
"29866","Neumann CK#25174"
"29867","Per Michelle no charge for this repair."
"29868","CAN ACH"
"29869","Neumann CK#25346"
"29870","JTR ACH"
"29871","PRN ACH"
"29872","DKI CK#2810"
"29876","PREFERRED ACH"
"29878","Olympus CK#0000217122"
"29879","Neumann CK#25296"
"29880","PRN ACH"
"29881","PRN ACH"
"29882","Neumann CK#25174"
"29883","Alacrity ACH"
"29885","JTR ACH"
"29886","United W.R CK# 3022222"
"29887","Neumann CK#25174"
"29889","ACH CAN"
"29890","FL PENN CK#551490"
"29891","Neumann CK#25346"
"29893","JTR ACH"
"29895","DKI CK#2810"
"29896","Damex CK#98993"
"29897","Frontline CK# 313989"
"29899","ACH CAN"
"29900","ASI CK#13260819"
"29901","CC VISA****2612"
"29902","RECD CK #55214176 FOR THE ORIGINAL INV AMOUNT OF $4002.08"
